h;Pfree1;Pfree2;Pfree3;Pfree4
4943;196.7526;202.1689;197.7969;203.4373
4944;207.3948;205.6243;206.8824;210.2398
4945;195.1139;196.9043;191.4639;203.9644
4946;182.6596;185.791;175.5058;184.9174
4947;184.5446;196.0621;172.4802;170.5034
4948;186.5717;208.0621;185.2129;160.5902
4949;186.2854;201.4206;168.9391;168.0206
4950;176.818;190.8022;162.3262;174.9106
4951;174.856;197.2717;149.3151;167.9108
4952;151.9726;196.9512;138.6483;160.5555
4953;145.5447;194.8521;123.6715;155.0294
4954;125.1086;206.5519;121.6741;147.0643
4955;110.2045;193.609;107.6744;137.1913
4956;96.1331;183.1539;94.4229;137.7927
4957;86.4634;173.2009;81.3637;126.1111
4958;72.6942;150.3924;60.7265;116.931
4959;56.1331;128.8523;35.836;99.5378
4960;64.87;127.9755;50.3962;107.4704
4961;88.9228;141.9075;65.0518;110.7487
4962;101.7295;137.977;78.3197;106.6093
4963;145.2104;154.9351;126.9112;150.2013
4964;181.9489;182.3012;164.9588;174.0225
4965;181.3349;191.5372;162.3975;172.296
4966;199.1192;209.3043;169.9297;190.4351
4967;213.5302;217.6915;179.7631;207.0298
4968;219.5503;213.8926;182.5777;207.3345
4969;213.8449;204.267;192.0811;200.863
4970;201.3129;197.0744;188.5324;192.2467
4971;191.8096;196.1554;171.2197;197.8255
4972;170.9535;185.5263;132.6904;192.0395
4973;156.8119;185.9462;89.0697;204.4621
4974;152.1817;185.8705;71.6021;202.16
4975;142.9132;191.8159;52.5176;195.0288
4976;139.1284;206.5045;37.3303;201.2901
4977;150.3553;206.0941;2.2507;207.7884
4978;152.0391;190.9405;0;209.8015
4979;147.7149;177.2852;0;199.906
4980;136.9712;168.4008;0;192.0822
4981;123.8099;164.4129;0;182.9014
4982;100.6177;154.013;0;164.6458
4983;83.9778;137.3399;0;145.7548
4984;86.8851;142.7851;0;151.0087
4985;102.1147;144.8856;0;145.6046
4986;103.5504;121.9869;0;120.8251
4987;135.1708;140.302;72.7615;136.5311
4988;175.0181;162.9596;125.2801;157.5262
4989;178.1454;169.5709;127.048;156.9312
4990;190.2638;191.3495;134.2202;174.8584
4991;208.0668;205.6734;135.4712;190.0549
4992;212.7856;203.562;127.6343;197.1567
4993;201.3444;191.02;118.1364;196.1159
4994;187.8336;175.2073;117.1317;189.5086
4995;186.8815;177.5702;131.181;186.7802
4996;179.1898;182.9725;93.529;182.1124
4997;190.638;187.9315;65.3812;182.7533
4998;203.8433;188.2596;52.7244;169.2421
4999;208.1566;183.0223;34.5064;165.333
5000;197.347;150.5719;26.2738;162.1157
5001;195.111;133.169;0;160.599
5002;186.9871;110.3871;0;155.0529
5003;161.0635;85.7253;0;153.0193
5004;143.4252;94.2863;0;163.6025
5005;135.7429;90.0018;0;144.849
5006;118.7056;70.1703;0;125.6938
5007;104.3191;59.2552;0;111.048
5008;113.9661;69.3185;0;122.0329
5009;130.544;72.1276;0;131.1283
5010;146.3257;69.757;0;123.547
5011;180.2194;106.3761;100.6063;136.0543
5012;209.7492;121.5778;153.9425;153.2623
5013;213.9645;119.9736;163.0036;159.0522
5014;227.5206;132.7258;178.849;185.7457
5015;233.8703;167.1097;189.0791;202.9338
5016;234.3141;186.7183;191.203;205.696
5017;230.2041;182.5448;183.5454;198.6513
5018;225.4631;168.1646;180.9661;195.676
5019;225.591;164.8685;187.6504;184.526
5020;221.2871;165.4248;163.7603;172.1716
5021;222.7093;163.3815;142.9932;161.4265
5022;227.7412;173.3808;140.5854;152.8569
5023;224.6224;171.0073;131.5397;151.6693
5024;223.7056;168.8707;133.9912;153.8409
5025;209.0704;144.4843;113.7059;147.4881
5026;207.9139;150.1566;118.775;155.1362
5027;208.1612;131.8495;107.9125;150.0874
5028;211.1533;107.3867;101.8537;143.9986
5029;204.7316;87.1108;93.5512;132.6177
5030;187.5025;60.227;87.758;126.703
5031;164.7525;30.481;74.217;116.5948
5032;166.3692;28.6827;87.678;139.3762
5033;169.7539;43.4133;107.8714;150.269
5034;162.6333;58.1089;110.8452;137.5924
5035;181.2069;89.5705;140.3113;143.25
5036;209.1546;115.1143;178.8967;171.5341
5037;218.8447;124.8151;193.5555;186.9835
5038;233.9986;168.7682;205.2387;209.7578
5039;235.8556;200.7514;205.4011;224.1597
5040;235.3316;206.1375;200.0043;226.2345
5041;232.2211;197.5797;189.9386;215.1436
5042;225.4132;190.9526;170.3661;187.5586
5043;224.0932;189.2391;155.1792;176.8247
5044;213.5546;181.9896;143.1147;160.8627
5045;210.0736;181.2097;142.6551;169.8558
5046;210.3439;192.3812;139.0854;171.6394
5047;209.6812;183.7077;139.8676;181.2346
5048;177.1946;181.6439;138.3657;194.8669
5049;158.8732;154.7905;109.5255;179.3282
5050;176.8362;135.6837;99.7495;170.507
5051;190.8047;118.6001;103.1738;183.2704
5052;184.8307;90.2421;85.5785;178.9136
5053;180.4126;71.6481;68.1049;169.32
5054;174.7693;66.6655;38.1172;151.9211
5055;155.8212;53.8123;21.2368;136.7322
5056;164.904;52.783;33.5334;136.7373
5057;161.1606;71.4924;49.9928;137.6491
5058;145.3396;98.5015;69.8989;140.1305
5059;159.7047;143.2308;114.5795;167.172
5060;197.54;174.6038;154.3092;176.8708
5061;207.8306;185.269;158.6834;180.5419
5062;226.9235;206.5232;162.4914;195.5598
5063;226.8469;216.7037;164.8287;208.0398
5064;226.3689;211.1191;158.0911;212.4059
5065;221.3857;199.9389;156.3961;207.114
5066;218.6422;189.1839;151.4905;199.8229
5067;223.6954;187.7815;151.6327;191.6377
5068;217.2028;193.1612;138.0276;175.2724
5069;207.6871;178.2025;124.5031;168.6949
5070;205.3938;182.2354;115.3704;185.798
5071;206.5853;179.5827;101.4596;180.4116
5072;220.5977;182.1395;81.9094;170.8371
5073;227.5103;171.3202;82.8118;147.2881
5074;228.0919;144.5986;45.7755;130.5466
5075;224.1158;123.4257;25.2077;107.6515
5076;212.325;113.3443;14.0644;93.4899
5077;203.3572;101.6163;22.3411;83.7783
5078;193.174;80.9394;16.8755;60.2641
5079;178.0752;68.4655;0;48.2851
5080;181.8737;87.2178;13.9007;56.6404
5081;187.5735;94.6488;27.5066;74.3215
5082;180.869;102.5269;43.6372;76.7275
5083;195.1089;137.0384;111.5702;126.3795
5084;215.5502;154.1659;107.4159;167.2194
5085;223.1304;157.2394;88.5218;178.8754
5086;226.6027;183.1753;121.4239;198.4716
5087;226.6592;197.3175;173.9948;207.7644
5088;224.1296;196.2266;193.1635;208.7559
5089;199.3653;223.8657;228.4643;208.9964
5090;183.688;221.5335;226.6154;199.8556
5091;170.4074;210.1479;219.3853;193.5193
5092;154.6648;203.4207;210.2375;186.6358
5093;147.1601;193.6516;214.8693;186.4574
5094;155.9854;208.1054;214.1259;199.1521
5095;155.932;211.3035;221.4423;200.7075
5096;127.0118;186.4601;215.9046;194.6471
5097;115.6588;192.4689;217.4293;180.8443
5098;103.9724;182.9293;217.5784;176.8396
5099;108.771;180.6998;219.5895;170.134
5100;83.8974;172.744;219.6984;151.4582
5101;69.7227;171.0371;215.1913;141.5294
5102;58.6855;162.6186;209.8195;131.0147
5103;49.666;145.3678;198.5386;120.2519
5104;41.5714;131.6215;175.9956;116.3963
5105;47.7567;119.9674;156.8286;136.1089
5106;69.1918;125.2566;148.145;138.3333
5107;148.3685;172.8449;171.5719;154.0072
5108;198.8518;215.793;205.2699;189.9246
5109;220.6182;232.6533;229.5344;211.5416
5110;212.637;231.123;233.7632;224.5656
5111;198.7192;215.9865;235.7305;224.9164
5112;188.2297;205.9498;234.6078;213.0115
5113;179.3664;202.0849;233.6875;199.351
5114;172.5982;202.9364;232.5472;191.9091
5115;162.8421;199.4882;231.4767;187.6519
5116;157.5999;185.3297;229.4613;191.3277
5117;158.0619;181.0494;224.9782;193.1032
5118;159.143;191.9233;229.8124;206.6847
5119;186.4792;213.3491;230.8689;208.8313
5120;183.3501;230.9994;231.8235;205.9069
5121;179.1109;224.4535;230.8225;200.022
5122;149.6665;198.2389;226.5286;196.3195
5123;131.0724;177.6441;219.1546;185.5428
5124;110.3866;155.821;202.5934;163.5451
5125;107.9366;146.6401;181.9298;145.7688
5126;106.5549;126.8912;164.3646;133.6359
5127;104.1844;103.3723;140.7364;126.2889
5128;112.2151;84.877;128.4601;126.7511
5129;136.4193;102.5857;140.301;139.4207
5130;149.966;135.6851;148.0873;145.471
5131;169.781;164.868;174.5737;161.0413
5132;186.8333;203.2934;201.4594;190.0729
5133;219.5618;231.0055;227.1196;212.3398
5134;232.1959;236.4317;230.5644;224.4113
5135;235.2472;238.1221;231.8976;228.8181
5136;234.4038;237.355;231.4245;222.2053
5137;232.5143;236.105;229.6248;210.4255
5138;230.8155;235.0396;228.4021;201.4899
5139;229.7806;235.2242;227.8295;201.2109
5140;231.6633;232.2555;225.4985;195.8869
5141;229.4302;237.3124;227.0907;197.0206
5142;231.1108;239.2584;220.059;208.3099
5143;231.346;239.4998;223.8085;208.2095
5144;231.9776;241.1986;223.812;200.8565
5145;231.335;241.6883;223.2765;203.8535
5146;229.4834;240.8187;215.2521;193.3128
5147;229.9303;240.0822;210.4713;194.4152
5148;230.8632;237.6959;192.439;184.9582
5149;231.8056;225.3671;177.9017;176.9729
5150;230.9521;210.9848;162.8439;179.9356
5151;224.6659;199.3453;149.9502;177.4222
5152;215.881;194.6524;146.6296;177.3584
5153;213.7906;204.33;155.0254;176.7229
5154;204.4192;198.0849;147.5915;167.229
5155;202.4637;211.2103;175.7088;164.9466
5156;217.4233;229.5992;199.8301;175.9444
5157;233.9284;235.7072;224.7527;200.6419
5158;236.8474;238.8749;229.6083;219.6856
5159;236.6764;239.7982;230.7191;225.7596
5160;235.4524;239.5993;230.3314;220.3411
5161;233.9293;235.9992;228.9759;207.3701
5162;233.9179;232.3765;226.9006;199.2976
5163;234.6288;232.2108;221.892;195.807
5164;233.6252;225.4391;225.1235;196.7698
5165;232.1077;223.243;224.5951;191.5236
5166;232.9859;227.0948;225.9544;203.9008
5167;233.0587;223.6964;226.003;202.9094
5168;235.2418;224.4784;228.1552;188.7433
5169;236.9015;215.8879;227.4283;183.9945
5170;235.7854;213.7253;224.6004;175.6987
5171;235.0113;220.6729;222.9108;180.7075
5172;233.6927;220.3103;217.6016;182.4557
5173;230.8594;224.0694;211.7107;186.3298
5174;228.3313;226.3323;200.2322;179.1004
5175;218.8168;222.6963;193.4691;165.6276
5176;213.6893;218.6782;186.8783;156.6089
5177;212.9757;215.7562;183.1027;155.5234
5178;193.6827;192.1497;172.3922;152.6168
5179;190.8943;189.3191;179.7421;164.5183
5180;215.2783;217.9126;197.4857;185.8796
5181;233.559;231.2612;224.5966;205.9918
5182;236.9364;234.4999;228.0597;217.924
5183;237.1174;235.0539;228.6673;223.2185
5184;235.6223;233.4487;227.7883;224.1362
5185;233.8341;230.4799;225.2782;217.9025
5186;232.2977;228.7186;222.8865;209.9256
5187;232.1108;228.4202;220.5088;199.8059
5188;230.7606;226.801;218.9576;193.1469
5189;229.6389;226.4601;220.81;185.4492
5190;231.8355;227.9658;223.3098;205.4111
5191;234.2683;223.2171;224.8588;211.1302
5192;235.1924;214.3124;222.5001;207.1547
5193;232.4703;197.2378;222.8773;206.2429
5194;232.2903;187.1569;212.3099;201.083
5195;236.8482;194.4919;207.8446;202.9234
5196;236.1553;201.553;195.2414;197.294
5197;234.1703;194.273;182.7697;188.3928
5198;233.1086;179.126;168.8509;180.7161
5199;228.7514;170.4306;148.2331;171.5113
5200;222.5184;165.4279;124.5451;164.4591
5201;213.6859;165.4279;123.8668;171.2997
5202;195.6527;157.738;118.3543;169.8266
5203;195.7768;175.7653;140.503;175.2982
5204;217.0711;205.001;172.3161;202.5837
5205;231.7976;224.997;207.6583;222.3889
5206;235.3108;228.4345;222.0747;228.3672
5207;235.7839;228.2924;226.9489;228.3804
5208;233.9345;222.7668;223.4676;226.5646
5209;230.9402;207.9356;211.9104;224.0446
5210;228.784;199.4634;206.577;223.1819
5211;226.9972;188.3505;197.7301;227.3058
5212;228.9858;182.7106;191.2618;224.4012
5213;230.0934;175.2347;191.2178;224.306
5214;227.9733;176.7238;200.3879;226.8149
5215;230.2012;193.138;205.3246;228.7528
5216;230.0593;196.0285;201.5136;230.4173
5217;232.2481;198.5215;201.7303;231.0143
5218;233.2822;198.5907;176.812;227.5086
5219;232.745;199.6987;159.5001;224.4968
5220;230.8707;190.2401;127.7269;218.6078
5221;226.8128;172.8117;111.4749;213.7893
5222;219.6172;156.9072;106.0005;203.1853
5223;215.3868;145.5943;90.4738;197.9529
5224;206.2544;133.8194;83.0332;198.8776
5225;206.2584;144.5185;103.9648;204.6217
5226;200.7963;155.2448;127.2991;187.5184
5227;207.3306;185.5601;172.1623;188.5561
5228;224.5948;201.697;203.1941;203.5924
5229;228.4818;211.5316;226.6418;220.5895
5230;230.5354;207.13;229.5671;225.1156
5231;231.7159;217.4271;229.3109;228.5214
5232;232.0986;229.443;227.6556;229.229
5233;231.304;231.389;224.5483;228.626
5234;231.0121;227.0425;208.3624;227.9323
5235;231.0928;207.4956;195.8646;228.8351
5236;230.7827;196.9394;193.5852;227.8536
5237;230.4214;210.4474;209.4051;227.2725
5238;230.0749;203.8407;218.5282;226.8514
5239;233.7519;196.4737;210.8614;226.5253
5240;237.4501;182.2368;202.2731;226.3352
5241;237.1624;217.6399;186.6151;227.2371
5242;235.1022;211.6906;157.1301;221.8939
5243;233.9677;201.3823;129.9213;221.8791
5244;231.1053;186.6102;101.1097;218.3717
5245;228.2916;178.6814;90.0936;211.8444
5246;217.5556;174.9757;83.3467;199.5301
5247;208.3219;168.9264;77.2417;177.2737
5248;191.2921;162.4362;74.9791;160.7172
5249;183.5012;168.4283;94.8669;153.5735
5250;165.5557;165.6464;118.3247;147.8617
5251;169.4074;177.8091;176.1388;161.9187
5252;195.2301;204.1225;205.1721;195.5473
5253;226.738;224.9128;226.2883;217.515
5254;234.1175;230.4799;230.7308;228.4743
5255;235.1841;233.7896;231.9078;228.4279
5256;234.711;233.8749;229.9764;225.5687
5257;234.3528;230.0112;225.5872;221.5377
5258;233.8206;227.3407;217.9558;213.6622
5259;232.8352;229.5992;209.4421;207.4821
5260;232.9466;228.5765;198.7747;209.5502
5261;232.7362;220.5213;188.9239;210.4786
5262;234.4388;224.2868;206.1561;206.396
5263;236.065;220.0216;206.2759;204.0752
5264;236.2928;204.9988;202.6636;217.444
5265;237.2174;212.0876;190.9098;207.054
5266;235.6752;202.5988;163.1812;181.2111
5267;234.0787;200.28;147.119;174.456
5268;232.0863;196.599;119.2147;164.3973
5269;228.7492;190.9621;106.2852;145.2425
5270;225.5978;183.5285;99.598;127.8733
5271;215.7834;170.116;94.5262;110.3025
5272;210.8401;157.4486;89.362;91.6461
5273;200.0493;166.0607;102.0978;95.0569
5274;184.3921;155.8243;128.38;97.9723
5275;195.1201;169.007;172.2271;142.1791
5276;212.3721;193.5202;195.8474;188.5933
5277;228.5776;215.0316;218.8605;202.2593
5278;232.6942;228.5765;226.9425;206.6937
5279;233.7606;233.1788;227.2164;208.4814
5280;232.1787;232.5965;226.2042;205.4425
5281;232.2846;226.801;224.9458;191.9437
5282;230.8592;220.621;219.7929;168.207
5283;229.7178;213.3091;209.3107;150.8905
5284;229.1531;208.2148;201.6781;142.3618
5285;228.3527;213.6833;197.8723;131.0609
5286;230.0778;208.7342;213.2038;146.6052
5287;229.4678;200.4438;215.8977;139.6936
5288;228.2868;205.1158;219.8645;140.4284
5289;225.5321;205.4047;203.044;143.0904
5290;225.3378;194.4457;181.7094;141.6049
5291;227.0856;182.1346;163.0721;152.7965
5292;223.9155;171.5212;138.4093;145.0855
5293;218.7028;185.8411;119.2852;142.762
5294;208.5835;199.5839;104.233;137.8184
5295;193.7953;202.2509;96.57;129.3966
5296;181.2082;196.3672;90.4666;126.7119
5297;181.321;200.5428;98.1765;128.4963
5298;175.0645;190.5706;111.2038;136.6923
5299;184.8997;191.9467;154.817;161.7006
5300;210.3718;199.7206;195.2053;190.7679
5301;231.1619;224.8612;221.4539;220.2548
5302;234.7596;232.5396;226.8582;231.6356
5303;235.8371;234.2584;226.8602;232.5303
5304;234.7475;233.676;224.0367;232.0565
5305;232.5874;236.7726;224.2292;230.9467
5306;233.1469;235.7925;226.4401;230.2699
5307;231.9675;233.122;223.281;230.1038
5308;229.4822;227.7805;205.2343;228.7124
5309;223.7104;216.5707;193.5462;227.4557
5310;227.7919;222.1432;191.6621;228.2556
5311;227.6407;202.3741;192.6645;230.1057
5312;232.3302;193.0168;184.6243;229.5561
5313;233.0869;191.971;177.3739;230.3062
5314;224.4541;181.3338;173.6812;228.2152
5315;218.0115;165.7545;168.1958;223.3416
5316;204.4742;126.8749;154.7079;206.929
5317;191.5752;83.3575;142.726;189.4114
5318;175.2676;59.9616;131.7841;173.1033
5319;161.8584;54.5437;122.8574;162.678
5320;156.4214;71.583;108.8385;153.6042
5321;168.622;114.8317;119.8711;152.9106
5322;164.1942;132.4987;132.6199;152.0359
5323;181.7659;162.6767;172.9585;164.9959
5324;207.1947;195.3281;208.5031;196.4147
5325;227.4681;218.4035;226.7076;222.6817
5326;232.4727;226.1191;233.466;229.7556
5327;234.9081;225.7214;232.7216;230.7786
5328;234.5007;219.0493;231.6291;230.9742
5329;232.6249;202.6657;230.7421;229.9365
5330;228.508;186.9993;221.3914;224.5875
5331;225.9159;172.5367;208.0666;221.527
5332;224.4813;162.0853;194.2048;224.5789
5333;222.4495;140.8126;181.611;222.8681
5334;223.5639;146.4988;192.0833;226.871
5335;224.2232;136.9767;190.0803;226.1824
5336;230.5294;122.4984;185.3;226.5753
5337;231.928;126.3265;187.8319;227.8584
5338;229.5427;106.1594;182.8828;208.7335
5339;227.7406;97.4737;181.9614;194.8662
5340;216.2527;78.1294;170.8511;164.8173
5341;195.4827;70.9458;164.5249;141.2287
5342;182.1916;65.141;163.8843;118.627
5343;165.5859;53.0397;151.4787;89.5876
5344;160.8469;48.2295;145.7752;83.2443
5345;166.1458;59.8372;158.5512;107.3675
5346;161.3019;89.5938;164.9575;120.4423
5347;175.9093;154.6267;181.6993;142.6304
5348;205.6609;204.253;202.913;172.9342
5349;224.6195;227.5219;218.6977;203.0215
5350;227.4031;230.8067;225.8519;222.3583
5351;230.3083;230.21;232.653;228.054
5352;232.0968;227.1845;234.1462;229.264
5353;231.1684;224.1869;232.7837;226.195
5354;228.4827;220.3786;224.8444;218.8143
5355;225.2331;214.3114;213.9108;221.0472
5356;217.7635;194.3561;201.169;216.0706
5357;207.1655;164.2887;200.3763;195.6309
5358;210.1132;170.0143;210.4638;199.5116
5359;208.4373;190.1191;209.6911;190.1179
5360;216.0118;199.6646;193.8724;195.7177
5361;218.6434;204.3193;198.3678;187.7683
5362;200.2749;165.6715;197.3205;161.7115
5363;188.5209;151.8532;200.9797;150.3288
5364;156.7617;126.7839;200.2195;120.1928
5365;132.7235;107.9467;200.4936;93.6105
5366;119.1266;81.5377;198.6531;81.9964
5367;100.3367;55.8511;193.5863;82.1147
5368;91.3499;35.704;190.0577;95.5491
5369;123.0064;62.6425;197.796;119.1121
5370;159.8024;110.9566;194.1577;132.3864
5371;195.9883;170.7358;198.6691;162.645
5372;221.4773;204.8273;216.8884;195.6906
5373;228.2325;221.0887;231.8072;218.4202
5374;227.4882;220.2755;235.2915;225.2377
5375;225.1374;215.0404;236.0752;223.954
5376;220.5829;216.042;235.4416;225.1203
5377;216.7666;215.9314;234.0225;224.8791
5378;216.8894;216.3424;232.758;218.6341
5379;200.986;197.9847;231.8986;206.87
5380;184.4358;183.0988;230.4052;199.9592
5381;182.972;182.9911;228.1534;201.447
5382;198.3742;197.6851;229.1025;206.7156
5383;210.2221;211.7773;228.0205;199.0783
5384;222.5332;215.7873;230.8946;214.543
5385;213.961;224.9812;231.6924;215.4609
5386;185.3505;207.5956;231.0166;202.0951
5387;155.5156;181.4352;233.8365;190.7122
5388;120.8701;156.7442;232.3351;173.0367
5389;107.7531;147.9214;230.19;161.1611
5390;97.3411;141.2335;228.9354;149.9667
5391;83.1787;127.0604;221.4428;143.1232
5392;79.8684;125.1097;216.2881;138.3874
5393;97.2965;145.7261;217.6293;147.7819
5394;140.6461;183.8103;212.7739;150.7194
5395;180.0859;220.6144;213.7606;162.4315
5396;213.1055;235.1817;221.8516;191.2401
5397;225.0897;237.838;233.7402;214.3891
5398;225.6863;238.7754;235.7172;230.7816
5399;226.8123;238.6212;235.9477;230.7022
5400;228.2343;237.4873;235.0611;228.6721
5401;228.7636;238.3208;234.3343;225.9743
5402;228.5309;237.6959;233.6605;214.8733
5403;219.8914;235.7743;233.6605;205.1132
5404;220.8023;218.6297;232.5258;201.172
5405;232.689;235.7782;229.9091;203.0364
5406;231.4368;235.8209;231.0896;215.8918
5407;228.8142;236.8578;231.6215;221.424
5408;227.3291;235.0539;230.0347;212.5372
5409;211.3076;226.4266;230.0257;207.6693
5410;187.959;211.8213;231.8432;202.1244
5411;169.6217;197.8557;234.6268;201.6172
5412;151.3838;182.572;231.6708;182.6103
5413;145.5391;172.5464;228.3971;167.3619
5414;138.2257;162.9535;225.2139;149.8074
5415;128.6168;152.5271;226.0243;122.2843
5416;117.7742;146.8636;227.213;102.1227
5417;131.4167;154.204;227.4394;114.1358
5418;156.9683;158.5694;218.0638;141.4688
5419;176.7867;196.9016;212.2315;173.2462
5420;206.7237;219.3474;228.5985;206.6513
5421;226.5512;231.7584;234.5027;226.975
5422;232.2015;235.1391;236.1427;230.4973
5423;232.8687;233.1646;234.9282;230.0347
5424;232.4526;227.3167;233.2615;228.5323
5425;233.2276;220.8159;232.9779;219.8089
5426;227.0376;219.5949;232.6942;199.4495
5427;224.2777;209.0989;232.5967;211.0623
5428;229.0742;191.143;230.1144;209.6332
5429;229.9639;200.7283;230.6109;204.5824
5430;231.0166;207.1137;232.3928;211.3855
5431;230.0066;212.8747;233.5718;209.169
5432;224.7673;210.723;233.7225;204.8956
5433;218.8782;217.9035;235.3182;198.8845
5434;196.1399;182.7346;234.1747;184.4286
5435;192.5071;133.8239;233.4921;180.3881
5436;187.8493;89.4747;231.1339;173.9829
5437;177.8144;70.266;228.891;166.6271
5438;165.9931;53.0804;222.375;156.0611
5439;138.228;37.7643;210.497;132.7924
5440;123.0727;32.023;203.358;127.4612
5441;127.9624;47.8614;207.853;159.7279
5442;131.2289;73.6737;202.992;168.6297
5443;149.0079;149.0157;213.0073;186.1752
5444;165.0108;198.8051;228.102;214.2538
5445;200.1528;227.9773;231.3998;228.9144
5446;226.6895;230.0112;233.9176;231.2275
5447;234.2705;225.9629;234.4849;232.4913
5448;231.0638;209.5584;234.4849;232.1663
5449;225.8744;193.6036;232.6942;230.5492
5450;227.1597;207.9151;230.1943;229.0327
5451;212.2089;215.2354;229.547;228.328
5452;209.5794;185.9937;231.2492;227.8989
5453;208.7428;150.2062;228.3503;223.459
5454;211.6303;147.32;231.2846;229.8159
5455;217.9199;138.0088;232.8538;230.1884
